code,category,value
E14000584,age32,1530
E14000584,age33,1645
E14000584,age34,1507
E14000584,age35,1541
E14000584,age36,1678
E14000584,age37,1642
E14000584,age38,1656
E14000584,age39,1741
E14000584,age40,1710
E14000584,age41,1699
E14000584,age42,1577
E14000584,age43,1484
E14000584,age44,1467
E14000584,age45,1442
E14000584,age46,1468
E14000584,age47,1378
E14000584,age48,1492
E14000584,age49,1478
E14000584,age50,1483
E14000584,age51,1401
E14000584,age52,1497
E14000584,age53,1390
E14000584,age54,1389
E14000584,age55,1409
E14000584,age56,1505
E14000584,age57,1350
E14000584,age58,1363
E14000584,age59,1362
E14000584,age60,1267
E14000584,age61,1176
E14000584,age62,1140
E14000584,age63,1179
E14000584,age64,1084
E14000584,age65,1003
E14000584,age66,990
E14000584,age67,1078
E14000584,age68,951
E14000584,age69,998
E14000584,age70,971
E14000584,age71,934
E14000584,age72,1038
E14000584,age73,1055
E14000584,age74,1044
E14000584,age75,807
E14000584,age76,804
E14000584,age77,717
E14000584,age78,748
E14000584,age79,576
E14000584,age80,553
E14000584,age81,552
E14000584,age82,545
E14000584,age83,487
E14000584,age84,457
E14000584,age85,417
E14000584,age86,421
E14000584,age87,328
E14000584,age88,314
E14000584,age89,270
E14000584,age90,273
E14000584,age91,205
E14000584,age92,166
E14000584,age93,151
E14000584,age94,115
E14000584,age95,106
E14000584,age96,64
E14000584,age97,42
E14000584,age98,36
E14000584,age99,26
E14000584,over100,42
E14000585,under1,1001
E14000585,age1,924
E14000585,age2,959
E14000585,age3,971
E14000585,age4,982
E14000585,age5,1138
E14000585,age6,990
E14000585,age7,1001
E14000585,age8,1060
E14000585,age9,1071
E14000585,age10,1021
E14000585,age11,971
E14000585,age12,1018
E14000585,age13,981
E14000585,age14,945
E14000585,age15,848
E14000585,age16,960
E14000585,age17,888
E14000585,age18,1852
E14000585,age19,3196
E14000585,age20,3031
E14000585,age21,2868
E14000585,age22,2517
E14000585,age23,1835
E14000585,age24,1561
E14000585,age25,1490
E14000585,age26,1552
E14000585,age27,1540
E14000585,age28,1534
E14000585,age29,1550
E14000585,age30,1624
E14000585,age31,1584
E14000585,age32,1569
E14000585,age33,1558
E14000585,age34,1489
E14000585,age35,1498
E14000585,age36,1375
E14000585,age37,1478
E14000585,age38,1437
E14000585,age39,1396
E14000585,age40,1482
E14000585,age41,1389
E14000585,age42,1286
E14000585,age43,1221
E14000585,age44,1168
E14000585,age45,1152
E14000585,age46,1187
E14000585,age47,1167
E14000585,age48,1140
E14000585,age49,1278
E14000585,age50,1302
E14000585,age51,1289
E14000585,age52,1309
E14000585,age53,1270
E14000585,age54,1315
E14000585,age55,1279
E14000585,age56,1297
E14000585,age57,1224
E14000585,age58,1241
E14000585,age59,1202
E14000585,age60,1160
E14000585,age61,1202
E14000585,age62,1083
E14000585,age63,1058
E14000585,age64,1107
E14000585,age65,963
E14000585,age66,1016
E14000585,age67,1023
E14000585,age68,926
E14000585,age69,957
E14000585,age70,953
E14000585,age71,929
E14000585,age72,931
E14000585,age73,1075
E14000585,age74,1109
E14000585,age75,810
E14000585,age76,897
E14000585,age77,787
E14000585,age78,726
E14000585,age79,593
E14000585,age80,587
E14000585,age81,587
E14000585,age82,581
E14000585,age83,507
E14000585,age84,505
E14000585,age85,417
E14000585,age86,406
E14000585,age87,399
E14000585,age88,343
E14000585,age89,271
E14000585,age90,305
E14000585,age91,220
E14000585,age92,175
E14000585,age93,150
E14000585,age94,106
E14000585,age95,87
E14000585,age96,65
E14000585,age97,50
E14000585,age98,27
E14000585,age99,24
E14000585,over100,46
E14000586,under1,1170
E14000586,age1,1262
E14000586,age2,1249
E14000586,age3,1300
E14000586,age4,1313
E14000586,age5,1359
E14000586,age6,1399
E14000586,age7,1421
E14000586,age8,1458
E14000586,age9,1596
E14000586,age10,1448
E14000586,age11,1588
E14000586,age12,1556
E14000586,age13,1563
E14000586,age14,1510
E14000586,age15,1526
E14000586,age16,1514
E14000586,age17,1467
E14000586,age18,1233
E14000586,age19,936
E14000586,age20,888
E14000586,age21,1025
E14000586,age22,1224
E14000586,age23,1295
E14000586,age24,1391
E14000586,age25,1486
E14000586,age26,1346
E14000586,age27,1521
E14000586,age28,1400
E14000586,age29,1491
E14000586,age30,1483
E14000586,age31,1630
E14000586,age32,1713
E14000586,age33,1613
E14000586,age34,1678
E14000586,age35,1658
E14000586,age36,1675
E14000586,age37,1687
E14000586,age38,1676
E14000586,age39,1689
E14000586,age40,1799
E14000586,age41,1703
E14000586,age42,1723
E14000586,age43,1555
E14000586,age44,1565
E14000586,age45,1525
E14000586,age46,1541
E14000586,age47,1649
E14000586,age48,1581
E14000586,age49,1617
E14000586,age50,1676
E14000586,age51,1601
E14000586,age52,1607
E14000586,age53,1581
E14000586,age54,1674
E14000586,age55,1570
E14000586,age56,1552
E14000586,age57,1551
E14000586,age58,1473
E14000586,age59,1491
E14000586,age60,1442
E14000586,age61,1331
E14000586,age62,1279
E14000586,age63,1228
E14000586,age64,1121
E14000586,age65,1136
E14000586,age66,1013
E14000586,age67,1015
E14000586,age68,1020
E14000586,age69,996
E14000586,age70,922
E14000586,age71,936
E14000586,age72,979
E14000586,age73,1044
E14000586,age74,1033
E14000586,age75,797
E14000586,age76,793
E14000586,age77,702
E14000586,age78,630
E14000586,age79,528
E14000586,age80,455
E14000586,age81,508
E14000586,age82,487
E14000586,age83,440
E14000586,age84,417
E14000586,age85,372
E14000586,age86,323
E14000586,age87,292
E14000586,age88,275
E14000586,age89,211
E14000586,age90,165
E14000586,age91,157
E14000586,age92,121
E14000586,age93,90
E14000586,age94,68
E14000586,age95,47
E14000586,age96,42
E14000586,age97,27
E14000586,age98,20
E14000586,age99,15
E14000586,over100,21
E14000587,under1,1675
E14000587,age1,1944
E14000587,age2,1818
E14000587,age3,1884
E14000587,age4,1962
E14000587,age5,1960
E14000587,age6,2039
E14000587,age7,2054
E14000587,age8,1987
E14000587,age9,1997
E14000587,age10,2071
E14000587,age11,2171
E14000587,age12,2148
E14000587,age13,2092
E14000587,age14,2142
E14000587,age15,2035
E14000587,age16,2021
E14000587,age17,2122
E14000587,age18,1890
E14000587,age19,1619
E14000587,age20,1655
E14000587,age21,1664
E14000587,age22,1669
E14000587,age23,1570
E14000587,age24,1647
E14000587,age25,1612
E14000587,age26,1645
E14000587,age27,1607
E14000587,age28,1581
E14000587,age29,1763
E14000587,age30,1744
E14000587,age31,1743
E14000587,age32,1829
E14000587,age33,1879
E14000587,age34,1787
E14000587,age35,1821
E14000587,age36,1808
E14000587,age37,1869
E14000587,age38,1849
E14000587,age39,1869
E14000587,age40,1832
E14000587,age41,1807
E14000587,age42,1662
E14000587,age43,1496
E14000587,age44,1501
E14000587,age45,1472
E14000587,age46,1388
E14000587,age47,1434
E14000587,age48,1412
E14000587,age49,1512
E14000587,age50,1509
E14000587,age51,1429
E14000587,age52,1415
E14000587,age53,1416
E14000587,age54,1311
E14000587,age55,1259
E14000587,age56,1243
E14000587,age57,1190
E14000587,age58,1265
E14000587,age59,1224
E14000587,age60,1185
E14000587,age61,1073
E14000587,age62,1065
E14000587,age63,1068
E14000587,age64,1048
E14000587,age65,925
E14000587,age66,829
E14000587,age67,854
E14000587,age68,832
E14000587,age69,822
E14000587,age70,702
E14000587,age71,703
E14000587,age72,728
E14000587,age73,719
E14000587,age74,642
E14000587,age75,459
E14000587,age76,475
E14000587,age77,450
E14000587,age78,440
E14000587,age79,337
E14000587,age80,403
E14000587,age81,384
E14000587,age82,340
E14000587,age83,393
E14000587,age84,280
E14000587,age85,303
E14000587,age86,253
E14000587,age87,209
E14000587,age88,152
E14000587,age89,146
E14000587,age90,129
E14000587,age91,116
E14000587,age92,82
E14000587,age93,77
E14000587,age94,52
E14000587,age95,28
E14000587,age96,26
E14000587,age97,25
E14000587,age98,14
E14000587,age99,15
E14000587,over100,14
E14000588,under1,1392
E14000588,age1,1570
E14000588,age2,1499
E14000588,age3,1461
E14000588,age4,1585
E14000588,age5,1589
E14000588,age6,1539
E14000588,age7,1623
E14000588,age8,1563
E14000588,age9,1619
E14000588,age10,1657
E14000588,age11,1676
E14000588,age12,1576
E14000588,age13,1571
E14000588,age14,1610
E14000588,age15,1503
E14000588,age16,1577
E14000588,age17,1498
E14000588,age18,1394
E14000588,age19,1156
E14000588,age20,1161
E14000588,age21,1182
E14000588,age22,1172
E14000588,age23,1160
E14000588,age24,1272
E14000588,age25,1173
E14000588,age26,1267
E14000588,age27,1357
E14000588,age28,1400
E14000588,age29,1513
E14000588,age30,1443
E14000588,age31,1550
E14000588,age32,1535
E14000588,age33,1527
E14000588,age34,1484
E14000588,age35,1605
E14000588,age36,1538
E14000588,age37,1465
E14000588,age38,1514
E14000588,age39,1473
E14000588,age40,1522
E14000588,age41,1468
E14000588,age42,1385
E14000588,age43,1245
E14000588,age44,1245
E14000588,age45,1179
E14000588,age46,1203
E14000588,age47,1234
E14000588,age48,1331
E14000588,age49,1389
E14000588,age50,1403
E14000588,age51,1439
E14000588,age52,1319
E14000588,age53,1403
E14000588,age54,1370
E14000588,age55,1334
E14000588,age56,1399
E14000588,age57,1356
E14000588,age58,1322
E14000588,age59,1251
E14000588,age60,1247
E14000588,age61,1243
E14000588,age62,1169
E14000588,age63,1157
E14000588,age64,1100
E14000588,age65,1063
E14000588,age66,927
E14000588,age67,900
E14000588,age68,872
E14000588,age69,822
E14000588,age70,787
E14000588,age71,855
E14000588,age72,842
E14000588,age73,898
E14000588,age74,865
E14000588,age75,529
E14000588,age76,577
E14000588,age77,567
E14000588,age78,469
E14000588,age79,436
E14000588,age80,403
E14000588,age81,422
E14000588,age82,441
E14000588,age83,392
E14000588,age84,337
E14000588,age85,294
E14000588,age86,292
E14000588,age87,246
E14000588,age88,221
E14000588,age89,171
E14000588,age90,163
E14000588,age91,125
E14000588,age92,102
E14000588,age93,74
E14000588,age94,61
E14000588,age95,38
E14000588,age96,34
E14000588,age97,25
E14000588,age98,14
E14000588,age99,8
E14000588,over100,11
E14000589,under1,1672
E14000589,age1,1846
E14000589,age2,1926
E14000589,age3,1784
E14000589,age4,1825
E14000589,age5,1924
E14000589,age6,1871
E14000589,age7,1873
E14000589,age8,1933
E14000589,age9,1907
E14000589,age10,1963
E14000589,age11,2088
E14000589,age12,2088
E14000589,age13,2062
E14000589,age14,2049
E14000589,age15,1937
E14000589,age16,2105
E14000589,age17,2060
E14000589,age18,2021
E14000589,age19,2142
E14000589,age20,1883
E14000589,age21,2091
E14000589,age22,2092
E14000589,age23,1958
E14000589,age24,2010
E14000589,age25,1744
E14000589,age26,1771
E14000589,age27,1786
E14000589,age28,1899
E14000589,age29,1747
E14000589,age30,1767
E14000589,age31,1821
E14000589,age32,1880
E14000589,age33,1958
E14000589,age34,1980
E14000589,age35,1901
E14000589,age36,1873
E14000589,age37,1825
E14000589,age38,1832
E14000589,age39,1799
E14000589,age40,1754
E14000589,age41,1770
E14000589,age42,1674
E14000589,age43,1564
E14000589,age44,1577
E14000589,age45,1495
E14000589,age46,1391
E14000589,age47,1397
E14000589,age48,1427
E14000589,age49,1419
E14000589,age50,1397
E14000589,age51,1322
E14000589,age52,1379
E14000589,age53,1230
E14000589,age54,1187
E14000589,age55,1102
E14000589,age56,1054
E14000589,age57,990
E14000589,age58,1027
E14000589,age59,1020
E14000589,age60,1000
E14000589,age61,1059
E14000589,age62,979
E14000589,age63,937
E14000589,age64,865
E14000589,age65,923
E14000589,age66,894
E14000589,age67,835
E14000589,age68,800
E14000589,age69,722
E14000589,age70,730
E14000589,age71,638
E14000589,age72,635
E14000589,age73,624
E14000589,age74,568
E14000589,age75,383
E14000589,age76,419
E14000589,age77,364
E14000589,age78,393
E14000589,age79,344
E14000589,age80,386
E14000589,age81,357
E14000589,age82,355
E14000589,age83,295
E14000589,age84,345
E14000589,age85,260
E14000589,age86,245
E14000589,age87,235
E14000589,age88,181
E14000589,age89,153
E14000589,age90,127
E14000589,age91,133
E14000589,age92,83
E14000589,age93,57
E14000589,age94,51
E14000589,age95,36
E14000589,age96,21
E14000589,age97,19
E14000589,age98,13
E14000589,age99,8
E14000589,over100,20
E14000590,under1,955
E14000590,age1,1108
E14000590,age2,1107
E14000590,age3,1130
E14000590,age4,1171
E14000590,age5,1162
E14000590,age6,1116
E14000590,age7,1135
E14000590,age8,1222
E14000590,age9,1236
E14000590,age10,1271
E14000590,age11,1297
E14000590,age12,1224
E14000590,age13,1255
E14000590,age14,1213
E14000590,age15,1265
E14000590,age16,1162
E14000590,age17,1201
E14000590,age18,1003
E14000590,age19,857
E14000590,age20,876
E14000590,age21,910
E14000590,age22,1048
E14000590,age23,1076
E14000590,age24,1155
E14000590,age25,1118
E14000590,age26,1091
E14000590,age27,1173
E14000590,age28,1236
E14000590,age29,1207
E14000590,age30,1246
E14000590,age31,1281
E14000590,age32,1254
E14000590,age33,1297
E14000590,age34,1244
E14000590,age35,1253
E14000590,age36,1254
E14000590,age37,1260
E14000590,age38,1201
E14000590,age39,1280
E14000590,age40,1310
E14000590,age41,1292
E14000590,age42,1214
E14000590,age43,1222
E14000590,age44,1198
E14000590,age45,1258
E14000590,age46,1417
E14000590,age47,1379
E14000590,age48,1451
E14000590,age49,1476
E14000590,age50,1566
E14000590,age51,1563
E14000590,age52,1621
E14000590,age53,1636
E14000590,age54,1656
E14000590,age55,1583
E14000590,age56,1596
E14000590,age57,1504
E14000590,age58,1546
E14000590,age59,1386
E14000590,age60,1363
E14000590,age61,1287
E14000590,age62,1300
E14000590,age63,1294
E14000590,age64,1232
E14000590,age65,1164
E14000590,age66,1165
E14000590,age67,1161
E14000590,age68,1100
E14000590,age69,1053
E14000590,age70,1085
E14000590,age71,1132
E14000590,age72,1183
E14000590,age73,1283
E14000590,age74,1355
E14000590,age75,945
E14000590,age76,985
E14000590,age77,906
E14000590,age78,838
E14000590,age79,637
E14000590,age80,625
E14000590,age81,604
E14000590,age82,616
E14000590,age83,518
E14000590,age84,458
E14000590,age85,412
E14000590,age86,370
E14000590,age87,292
E14000590,age88,277
E14000590,age89,266
E14000590,age90,195
E14000590,age91,169
E14000590,age92,150
E14000590,age93,106
E14000590,age94,102
E14000590,age95,64
E14000590,age96,43
E14000590,age97,29
E14000590,age98,20
E14000590,age99,21
E14000590,over100,33
E14000591,under1,1838
E14000591,age1,1870
E14000591,age2,1712
E14000591,age3,1772
E14000591,age4,1763
E14000591,age5,1933
E14000591,age6,1758
E14000591,age7,1726
E14000591,age8,1887
E14000591,age9,1901
E14000591,age10,1966
E14000591,age11,1965
E14000591,age12,1912
E14000591,age13,1886
E14000591,age14,1943
E14000591,age15,1885
E14000591,age16,1896
E14000591,age17,1953
E14000591,age18,1965
E14000591,age19,2100
E14000591,age20,2041
E14000591,age21,2123
E14000591,age22,2318
E14000591,age23,2492
E14000591,age24,2558
E14000591,age25,2514
E14000591,age26,2511
E14000591,age27,2595
E14000591,age28,2522
E14000591,age29,2487
E14000591,age30,2618
E14000591,age31,2606
E14000591,age32,2597
E14000591,age33,2476
E14000591,age34,2468
E14000591,age35,2493
E14000591,age36,2540
E14000591,age37,2448
E14000591,age38,2277
E14000591,age39,2439
E14000591,age40,2229
E14000591,age41,2419
E14000591,age42,2035
E14000591,age43,2086
E14000591,age44,2009
E14000591,age45,2077
E14000591,age46,2188
E14000591,age47,1966
E14000591,age48,1947
E14000591,age49,1919
E14000591,age50,2069
E14000591,age51,2221
E14000591,age52,2272
E14000591,age53,2095
E14000591,age54,1893
E14000591,age55,1925
E14000591,age56,1896
E14000591,age57,1783
E14000591,age58,1713
E14000591,age59,1585
E14000591,age60,1475
E14000591,age61,1539
E14000591,age62,1457
E14000591,age63,1300
E14000591,age64,1186
E14000591,age65,1107
E14000591,age66,1056
E14000591,age67,955
E14000591,age68,955
E14000591,age69,901
E14000591,age70,813
E14000591,age71,775
E14000591,age72,714
E14000591,age73,671
E14000591,age74,698
E14000591,age75,574
E14000591,age76,587
E14000591,age77,528
E14000591,age78,544
E14000591,age79,525
E14000591,age80,475
E14000591,age81,466
E14000591,age82,443
E14000591,age83,429
E14000591,age84,432
E14000591,age85,332
E14000591,age86,333
E14000591,age87,245
E14000591,age88,215
E14000591,age89,223
E14000591,age90,178
E14000591,age91,129
E14000591,age92,95
E14000591,age93,79
E14000591,age94,51
E14000591,age95,37
E14000591,age96,37
E14000591,age97,26
E14000591,age98,17
E14000591,age99,18
E14000591,over100,17
E14000592,under1,1629
E14000592,age1,1831
E14000592,age2,1600
E14000592,age3,1773
E14000592,age4,1632
E14000592,age5,1766
E14000592,age6,1476
E14000592,age7,1637
E14000592,age8,1631
E14000592,age9,1714
E14000592,age10,1721
E14000592,age11,1630
E14000592,age12,1804
E14000592,age13,1737
E14000592,age14,1741
E14000592,age15,1642
E14000592,age16,1856
E14000592,age17,1685
E14000592,age18,1724
E14000592,age19,1664
E14000592,age20,1676
E14000592,age21,1841
E14000592,age22,2008
E14000592,age23,2333
E14000592,age24,2396
E14000592,age25,2382
E14000592,age26,2421
E14000592,age27,2489
E14000592,age28,2465
E14000592,age29,2559
E14000592,age30,2512
E14000592,age31,2641
E14000592,age32,2499
E14000592,age33,2572
E14000592,age34,2500
E14000592,age35,2401
E14000592,age36,2269
E14000592,age37,2257
E14000592,age38,2339
E14000592,age39,2460
E14000592,age40,2373
E14000592,age41,2316
E14000592,age42,2183
E14000592,age43,2042
E14000592,age44,2016
E14000592,age45,2025
E14000592,age46,2024
E14000592,age47,1865
E14000592,age48,1949
E14000592,age49,1821
E14000592,age50,1796
E14000592,age51,1824
E14000592,age52,1959
E14000592,age53,1817
E14000592,age54,1698
E14000592,age55,1605
E14000592,age56,1711
E14000592,age57,1619
E14000592,age58,1573
E14000592,age59,1710
E14000592,age60,1597
E14000592,age61,1454
E14000592,age62,1542
E14000592,age63,1346
E14000592,age64,1336
E14000592,age65,1279
E14000592,age66,1216
E14000592,age67,1079
E14000592,age68,1119
E14000592,age69,1012
E14000592,age70,1040
E14000592,age71,1022
E14000592,age72,922
E14000592,age73,890
E14000592,age74,795
E14000592,age75,733
E14000592,age76,712
E14000592,age77,658
E14000592,age78,665
E14000592,age79,565
E14000592,age80,519
E14000592,age81,579
E14000592,age82,534
E14000592,age83,470
E14000592,age84,482
E14000592,age85,385
E14000592,age86,345
E14000592,age87,325
E14000592,age88,293
E14000592,age89,234
E14000592,age90,208
E14000592,age91,194
E14000592,age92,148
E14000592,age93,100
E14000592,age94,76
E14000592,age95,74
E14000592,age96,51
E14000592,age97,25
E14000592,age98,27
E14000592,age99,10
E14000592,over100,20
