code,category,value
E14000897,elementary,6476
E14000898,N/A,60024
E14000898,management,6920
E14000898,professional,9880
E14000898,technical,7905
E14000898,admin,6091
E14000898,skilledTrade,6679
E14000898,service,5041
E14000898,sales,4001
E14000898,manual,4537
E14000898,elementary,5570
E14000899,N/A,57803
E14000899,management,5749
E14000899,professional,8188
E14000899,technical,6338
E14000899,admin,5133
E14000899,skilledTrade,4997
E14000899,service,5232
E14000899,sales,3964
E14000899,manual,3359
E14000899,elementary,5109
E14000900,N/A,54938
E14000900,management,6360
E14000900,professional,10339
E14000900,technical,6967
E14000900,admin,6695
E14000900,skilledTrade,6024
E14000900,service,4250
E14000900,sales,3362
E14000900,manual,3273
E14000900,elementary,4403
E14000901,N/A,49625
E14000901,management,6569
E14000901,professional,10561
E14000901,technical,5508
E14000901,admin,3971
E14000901,skilledTrade,3940
E14000901,service,3461
E14000901,sales,2565
E14000901,manual,2251
E14000901,elementary,3476
E14000902,N/A,52103
E14000902,management,6156
E14000902,professional,8787
E14000902,technical,6153
E14000902,admin,4241
E14000902,skilledTrade,5757
E14000902,service,4996
E14000902,sales,3575
E14000902,manual,3505
E14000902,elementary,4154
E14000903,N/A,53212
E14000903,management,5330
E14000903,professional,8102
E14000903,technical,5443
E14000903,admin,4563
E14000903,skilledTrade,5834
E14000903,service,4539
E14000903,sales,3744
E14000903,manual,3841
E14000903,elementary,4419
E14000904,N/A,53118
E14000904,management,3090
E14000904,professional,4808
E14000904,technical,3758
E14000904,admin,3286
E14000904,skilledTrade,4544
E14000904,service,4191
E14000904,sales,4047
E14000904,manual,4363
E14000904,elementary,5412
E14000905,N/A,53487
E14000905,management,6768
E14000905,professional,10768
E14000905,technical,6863
E14000905,admin,4996
E14000905,skilledTrade,4798
E14000905,service,4018
E14000905,sales,3644
E14000905,manual,4413
E14000905,elementary,8687
E14000906,N/A,52321
E14000906,management,8965
E14000906,professional,13973
E14000906,technical,6841
E14000906,admin,5035
E14000906,skilledTrade,3408
E14000906,service,3096
E14000906,sales,2331
E14000906,manual,1785
E14000906,elementary,2550
E14000907,N/A,57299
E14000907,management,10203
E14000907,professional,12244
E14000907,technical,8188
E14000907,admin,5064
E14000907,skilledTrade,4548
E14000907,service,4381
E14000907,sales,3192
E14000907,manual,2147
E14000907,elementary,3759
E14000908,N/A,52721
E14000908,management,8526
E14000908,professional,14959
E14000908,technical,7225
E14000908,admin,4219
E14000908,skilledTrade,3585
E14000908,service,3055
E14000908,sales,2649
E14000908,manual,1687
E14000908,elementary,3066
E14000909,N/A,56213
E14000909,management,8783
E14000909,professional,9577
E14000909,technical,7193
E14000909,admin,4593
E14000909,skilledTrade,5959
E14000909,service,4487
E14000909,sales,3108
E14000909,manual,3502
E14000909,elementary,4640
E14000910,N/A,59434
E14000910,management,11062
E14000910,professional,12529
E14000910,technical,8798
E14000910,admin,5933
E14000910,skilledTrade,5962
E14000910,service,4391
E14000910,sales,3199
E14000910,manual,2650
E14000910,elementary,3889
E14000911,N/A,63750
E14000911,management,6418
E14000911,professional,14572
E14000911,technical,10477
E14000911,admin,6463
E14000911,skilledTrade,4878
E14000911,service,5493
E14000911,sales,6053
E14000911,manual,3361
E14000911,elementary,7707
E14000912,N/A,50559
E14000912,management,6766
E14000912,professional,10337
E14000912,technical,6472
E14000912,admin,5679
E14000912,skilledTrade,5275
E14000912,service,4585
E14000912,sales,3436
E14000912,manual,2633
E14000912,elementary,4529
E14000913,N/A,54927
E14000913,management,4918
E14000913,professional,5770
E14000913,technical,4262
E14000913,admin,3057
E14000913,skilledTrade,6498
E14000913,service,5090
E14000913,sales,3661
E14000913,manual,3434
E14000913,elementary,5568
E14000914,N/A,50003
E14000914,management,3531
E14000914,professional,4815
E14000914,technical,3965
E14000914,admin,3242
E14000914,skilledTrade,4623
E14000914,service,4061
E14000914,sales,3416
E14000914,manual,6278
E14000914,elementary,6686
E14000915,N/A,48028
E14000915,management,4118
E14000915,professional,6161
E14000915,technical,4667
E14000915,admin,3534
E14000915,skilledTrade,4419
E14000915,service,3856
E14000915,sales,2957
E14000915,manual,3776
E14000915,elementary,4147
E14000916,N/A,46354
E14000916,management,5266
E14000916,professional,8942
E14000916,technical,5514
E14000916,admin,4823
E14000916,skilledTrade,3358
E14000916,service,3381
E14000916,sales,2799
E14000916,manual,1992
E14000916,elementary,2440
E14000917,N/A,53100
E14000917,management,8404
E14000917,professional,9943
E14000917,technical,7132
E14000917,admin,4805
E14000917,skilledTrade,5872
E14000917,service,4133
E14000917,sales,3712
E14000917,manual,4017
E14000917,elementary,4690
E14000918,N/A,51894
E14000918,management,8636
E14000918,professional,10231
E14000918,technical,6697
E14000918,admin,4763
E14000918,skilledTrade,4656
E14000918,service,3197
E14000918,sales,2556
E14000918,manual,1975
E14000918,elementary,3025
E14000919,N/A,67727
E14000919,management,3952
E14000919,professional,14601
E14000919,technical,6820
E14000919,admin,3616
E14000919,skilledTrade,3177
E14000919,service,4211
E14000919,sales,5101
E14000919,manual,2556
E14000919,elementary,6059
E14000920,N/A,52397
E14000920,management,3691
E14000920,professional,6328
E14000920,technical,4799
E14000920,admin,4457
E14000920,skilledTrade,5397
E14000920,service,4207
E14000920,sales,4142
E14000920,manual,3727
E14000920,elementary,4884
E14000921,N/A,65770
E14000921,management,2781
E14000921,professional,6435
E14000921,technical,4110
E14000921,admin,3640
E14000921,skilledTrade,4625
E14000921,service,5542
E14000921,sales,4554
E14000921,manual,4371
E14000921,elementary,7250
E14000922,N/A,48558
E14000922,management,6001
E14000922,professional,15148
E14000922,technical,5480
E14000922,admin,3366
E14000922,skilledTrade,2684
E14000922,service,2359
E14000922,sales,2130
E14000922,manual,919
E14000922,elementary,2092
E14000923,N/A,51318
E14000923,management,3606
E14000923,professional,8671
E14000923,technical,5115
E14000923,admin,3806
E14000923,skilledTrade,4541
E14000923,service,4439
E14000923,sales,3814
E14000923,manual,2839
E14000923,elementary,4891
E14000924,N/A,55113
E14000924,management,6016
E14000924,professional,8212
E14000924,technical,6140
E14000924,admin,4568
E14000924,skilledTrade,6172
E14000924,service,5250
E14000924,sales,3749
E14000924,manual,3546
E14000924,elementary,5419
E14000925,N/A,51570
E14000925,management,6295
E14000925,professional,10690
E14000925,technical,6695
E14000925,admin,4749
E14000925,skilledTrade,4523
E14000925,service,3916
E14000925,sales,3118
E14000925,manual,2473
E14000925,elementary,3393
E14000926,N/A,57056
E14000926,management,6822
E14000926,professional,10762
E14000926,technical,6272
E14000926,admin,4523
E14000926,skilledTrade,6344
E14000926,service,5554
E14000926,sales,4138
E14000926,manual,3177
E14000926,elementary,5039
E14000927,N/A,66917
E14000927,management,6649
E14000927,professional,7559
E14000927,technical,7158
E14000927,admin,5662
E14000927,skilledTrade,7076
E14000927,service,5236
E14000927,sales,4004
E14000927,manual,5458
E14000927,elementary,6963
E14000928,N/A,52406
E14000928,management,7863
E14000928,professional,9156
E14000928,technical,6107
E14000928,admin,4144
E14000928,skilledTrade,7019
E14000928,service,4049
E14000928,sales,3212
E14000928,manual,2604
E14000928,elementary,4473
E14000929,N/A,63492
E14000929,management,8291
E14000929,professional,10163
E14000929,technical,8226
E14000929,admin,5947
E14000929,skilledTrade,6647
E14000929,service,5428
E14000929,sales,3691
E14000929,manual,3917
E14000929,elementary,4977
E14000930,N/A,81717
E14000930,management,6956
E14000930,professional,13470
E14000930,technical,7702
E14000930,admin,6364
E14000930,skilledTrade,5915
E14000930,service,6572
E14000930,sales,5882
E14000930,manual,7245
E14000930,elementary,10259
E14000931,N/A,54476
E14000931,management,7048
E14000931,professional,12986
E14000931,technical,6560
E14000931,admin,5236
E14000931,skilledTrade,3893
E14000931,service,3179
E14000931,sales,2973
E14000931,manual,2204
E14000931,elementary,3086
E14000932,N/A,58836
E14000932,management,7705
E14000932,professional,9102
E14000932,technical,6733
E14000932,admin,4382
E14000932,skilledTrade,7474
E14000932,service,5020
E14000932,sales,3462
E14000932,manual,3654
E14000932,elementary,5024
E14000933,N/A,54039
E14000933,management,5623
E14000933,professional,7500
E14000933,technical,5903
E14000933,admin,5966
E14000933,skilledTrade,5935
E14000933,service,4504
E14000933,sales,3815
E14000933,manual,4271
E14000933,elementary,5651
E14000934,N/A,62378
E14000934,management,9795
E14000934,professional,20472
E14000934,technical,8383
E14000934,admin,5047
E14000934,skilledTrade,5107
E14000934,service,4411
E14000934,sales,2881
E14000934,manual,2309
E14000934,elementary,3725
E14000935,N/A,53302
E14000935,management,7651
E14000935,professional,10303
E14000935,technical,6889
E14000935,admin,5007
E14000935,skilledTrade,5736
E14000935,service,4688
E14000935,sales,3607
E14000935,manual,4674
E14000935,elementary,5350
E14000936,N/A,52595
E14000936,management,5235
E14000936,professional,6045
E14000936,technical,5363
E14000936,admin,3712
E14000936,skilledTrade,5701
E14000936,service,5050
E14000936,sales,3140
E14000936,manual,2527
E14000936,elementary,4383
E14000937,N/A,57983
E14000937,management,8935
E14000937,professional,16299
E14000937,technical,8412
E14000937,admin,5462
E14000937,skilledTrade,5930
E14000937,service,5095
E14000937,sales,3186
E14000937,manual,3078
E14000937,elementary,4540
E14000938,N/A,51140
E14000938,management,5198
E14000938,professional,6411
E14000938,technical,4675
E14000938,admin,3414
E14000938,skilledTrade,6320
E14000938,service,4238
E14000938,sales,3012
E14000938,manual,2847
E14000938,elementary,4105
E14000939,N/A,57380
E14000939,management,6148
E14000939,professional,6280
E14000939,technical,5212
E14000939,admin,4817
E14000939,skilledTrade,6734
E14000939,service,4763
E14000939,sales,3730
E14000939,manual,7365
E14000939,elementary,7052
E14000940,N/A,54400
E14000940,management,7850
E14000940,professional,10504
E14000940,technical,7911
E14000940,admin,5798
E14000940,skilledTrade,6629
E14000940,service,4607
E14000940,sales,3849
E14000940,manual,3636
E14000940,elementary,5173
E14000941,N/A,58441
E14000941,management,7590
E14000941,professional,11382
E14000941,technical,6866
E14000941,admin,5073
E14000941,skilledTrade,6570
E14000941,service,4928
E14000941,sales,3546
E14000941,manual,3380
E14000941,elementary,4419
E14000942,N/A,59520
E14000942,management,11353
E14000942,professional,13851
E14000942,technical,10198
E14000942,admin,7016
E14000942,skilledTrade,6566
E14000942,service,4609
E14000942,sales,4086
E14000942,manual,3601
E14000942,elementary,5738
E14000943,N/A,52046
E14000943,management,6439
E14000943,professional,9528
E14000943,technical,6356
E14000943,admin,4937
E14000943,skilledTrade,5249
E14000943,service,4172
E14000943,sales,3464
E14000943,manual,3054
E14000943,elementary,4007
E14000944,N/A,47469
E14000944,management,2803
E14000944,professional,5089
E14000944,technical,4082
E14000944,admin,3518
E14000944,skilledTrade,3770
E14000944,service,3731
E14000944,sales,3313
E14000944,manual,3022
E14000944,elementary,3600
E14000945,N/A,51874
E14000945,management,6533
E14000945,professional,8339
E14000945,technical,5691
E14000945,admin,4840
E14000945,skilledTrade,5512
E14000945,service,3482
E14000945,sales,2889
E14000945,manual,2651
E14000945,elementary,3568
E14000946,N/A,51767
E14000946,management,6697
E14000946,professional,7737
E14000946,technical,6019
E14000946,admin,4338
E14000946,skilledTrade,5930
E14000946,service,4097
E14000946,sales,3192
E14000946,manual,2774
E14000946,elementary,4027
E14000947,N/A,55893
E14000947,management,5750
E14000947,professional,10669
E14000947,technical,6775
E14000947,admin,5102
E14000947,skilledTrade,4974
E14000947,service,4796
E14000947,sales,4547
E14000947,manual,5080
E14000947,elementary,8605
E14000948,N/A,57575
E14000948,management,5253
E14000948,professional,7209
E14000948,technical,5350
E14000948,admin,3621
E14000948,skilledTrade,4849
E14000948,service,5071
E14000948,sales,3437
E14000948,manual,2808
E14000948,elementary,4448
E14000949,N/A,56760
E14000949,management,7728
E14000949,professional,10433
E14000949,technical,8065
E14000949,admin,5861
E14000949,skilledTrade,6675
E14000949,service,4940
E14000949,sales,4135
E14000949,manual,4398
E14000949,elementary,5987
E14000950,N/A,49150
E14000950,management,5700
E14000950,professional,8757
E14000950,technical,6289
E14000950,admin,4437
E14000950,skilledTrade,6022
E14000950,service,4156
E14000950,sales,3302
E14000950,manual,2455
E14000950,elementary,3378
E14000951,N/A,56125
E14000951,management,11176
E14000951,professional,13914
E14000951,technical,8405
E14000951,admin,5083
E14000951,skilledTrade,4488
E14000951,service,3698
E14000951,sales,2562
E14000951,manual,1861
E14000951,elementary,3354
E14000952,N/A,59308
E14000952,management,6356
E14000952,professional,6355
E14000952,technical,6029
E14000952,admin,4549
E14000952,skilledTrade,7022
E14000952,service,5124
E14000952,sales,3690
E14000952,manual,5681
E14000952,elementary,6321
E14000953,N/A,56312
E14000953,management,10955
E14000953,professional,13445
E14000953,technical,8010
E14000953,admin,4187
E14000953,skilledTrade,4376
E14000953,service,3973
E14000953,sales,2605
E14000953,manual,1445
E14000953,elementary,2988
E14000954,N/A,53735
E14000954,management,6960
E14000954,professional,7915
E14000954,technical,6539
E14000954,admin,4820
E14000954,skilledTrade,6437
E14000954,service,5118
E14000954,sales,3766
E14000954,manual,4046
E14000954,elementary,5390
E14000955,N/A,56445
E14000955,management,4940
E14000955,professional,9157
E14000955,technical,6792
E14000955,admin,4806
E14000955,skilledTrade,6181
E14000955,service,5841
E14000955,sales,4795
E14000955,manual,4537
E14000955,elementary,6563
E14000956,N/A,57372
E14000956,management,4166
E14000956,professional,11362
E14000956,technical,5933
E14000956,admin,4216
E14000956,skilledTrade,4989
E14000956,service,5733
E14000956,sales,4275
E14000956,manual,4804
E14000956,elementary,7685
E14000957,N/A,48438
E14000957,management,6105
E14000957,professional,9023
E14000957,technical,6515
E14000957,admin,5063
E14000957,skilledTrade,4211
E14000957,service,3766
E14000957,sales,2957
E14000957,manual,2251
E14000957,elementary,3297
E14000958,N/A,52107
E14000958,management,4906
E14000958,professional,7622
E14000958,technical,4697
E14000958,admin,4029
E14000958,skilledTrade,4313
E14000958,service,5061
E14000958,sales,3308
E14000958,manual,2812
E14000958,elementary,4127
E14000959,N/A,51417
E14000959,management,7477
E14000959,professional,10061
E14000959,technical,7719
E14000959,admin,6055
E14000959,skilledTrade,5064
E14000959,service,4417
E14000959,sales,3397
E14000959,manual,3250
E14000959,elementary,4099
E14000960,N/A,51247
E14000960,management,10304
E14000960,professional,15563
E14000960,technical,8237
E14000960,admin,4313
E14000960,skilledTrade,3360
E14000960,service,3415
E14000960,sales,2647
E14000960,manual,1734
E14000960,elementary,3002
E14000961,N/A,58672
E14000961,management,6028
E14000961,professional,6575
E14000961,technical,5223
E14000961,admin,4231
E14000961,skilledTrade,7726
E14000961,service,5658
E14000961,sales,4172
E14000961,manual,3868
E14000961,elementary,5574
E14000962,N/A,55159
E14000962,management,4602
E14000962,professional,7646
E14000962,technical,5627
E14000962,admin,4383
E14000962,skilledTrade,4937
E14000962,service,4933
E14000962,sales,3686
E14000962,manual,3925
E14000962,elementary,5271
E14000963,N/A,57623
E14000963,management,4641
E14000963,professional,8235
E14000963,technical,5803
E14000963,admin,4733
E14000963,skilledTrade,4743
E14000963,service,5508
E14000963,sales,4065
E14000963,manual,4255
E14000963,elementary,5830
E14000964,N/A,48181
E14000964,management,4922
E14000964,professional,5201
E14000964,technical,4437
E14000964,admin,2953
E14000964,skilledTrade,6024
E14000964,service,4330
E14000964,sales,3151
E14000964,manual,2184
E14000964,elementary,3927
E14000965,N/A,51522
E14000965,management,5984
E14000965,professional,9798
E14000965,technical,6711
E14000965,admin,4495
E14000965,skilledTrade,4597
E14000965,service,4166
E14000965,sales,3620
E14000965,manual,2957
E14000965,elementary,5395
E14000966,N/A,40408
E14000966,management,4802
E14000966,professional,6205
E14000966,technical,4269
E14000966,admin,3181
E14000966,skilledTrade,5382
E14000966,service,3557
E14000966,sales,2492
E14000966,manual,2939
E14000966,elementary,3373
E14000967,N/A,52109
E14000967,management,4904
E14000967,professional,7367
E14000967,technical,6124
E14000967,admin,4858
E14000967,skilledTrade,5195
E14000967,service,4573
E14000967,sales,4117
E14000967,manual,3753
E14000967,elementary,4356
E14000968,N/A,49325
E14000968,management,5934
E14000968,professional,10028
E14000968,technical,6799
E14000968,admin,4957
E14000968,skilledTrade,5600
E14000968,service,4953
E14000968,sales,3898
E14000968,manual,3565
E14000968,elementary,4912
E14000969,N/A,46587
E14000969,management,4835
E14000969,professional,10330
E14000969,technical,6155
E14000969,admin,4171
E14000969,skilledTrade,3666
E14000969,service,4306
E14000969,sales,3813
E14000969,manual,2494
E14000969,elementary,3934
E14000970,N/A,54046
E14000970,management,3511
E14000970,professional,6255
E14000970,technical,4548
E14000970,admin,3740
E14000970,skilledTrade,4223
E14000970,service,4500
E14000970,sales,3506
E14000970,manual,3528
E14000970,elementary,5179
E14000971,N/A,56106
E14000971,management,5474
E14000971,professional,10415
E14000971,technical,6355
E14000971,admin,4673
E14000971,skilledTrade,4647
E14000971,service,4358
E14000971,sales,3824
E14000971,manual,3464
E14000971,elementary,4242
E14000972,N/A,49863
E14000972,management,2654
E14000972,professional,5063
E14000972,technical,3621
E14000972,admin,2973
E14000972,skilledTrade,4121
E14000972,service,4624
E14000972,sales,4041
E14000972,manual,4160
E14000972,elementary,7053
E14000973,N/A,56003
E14000973,management,3484
E14000973,professional,5076
E14000973,technical,4311
E14000973,admin,3801
E14000973,skilledTrade,5752
E14000973,service,5239
E14000973,sales,4197
E14000973,manual,4932
E14000973,elementary,6720
E14000974,N/A,50677
E14000974,management,3546
E14000974,professional,5223
E14000974,technical,4097
E14000974,admin,3454
E14000974,skilledTrade,4890
E14000974,service,4812
E14000974,sales,3652
E14000974,manual,4353
E14000974,elementary,6038
E14000975,N/A,45374
E14000975,management,6640
E14000975,professional,8355
E14000975,technical,5352
E14000975,admin,3662
E14000975,skilledTrade,4754
E14000975,service,3348
E14000975,sales,2666
E14000975,manual,2632
E14000975,elementary,3720
E14000976,N/A,49034
E14000976,management,4976
E14000976,professional,7497
E14000976,technical,5175
E14000976,admin,4349
E14000976,skilledTrade,4998
E14000976,service,3794
E14000976,sales,3301
E14000976,manual,3315
E14000976,elementary,3922
E14000977,N/A,50247
E14000977,management,8968
E14000977,professional,9918
E14000977,technical,6414
E14000977,admin,4203
E14000977,skilledTrade,5098
E14000977,service,3372
E14000977,sales,3192
E14000977,manual,2010
E14000977,elementary,3804
E14000978,N/A,49424
E14000978,management,10341
E14000978,professional,20159
E14000978,technical,13105
E14000978,admin,4731
E14000978,skilledTrade,3901
E14000978,service,4793
E14000978,sales,3293
E14000978,manual,2229
E14000978,elementary,6538
E14000979,N/A,53859
E14000979,management,5288
E14000979,professional,11435
E14000979,technical,7102
E14000979,admin,5104
E14000979,skilledTrade,3796
E14000979,service,4020
E14000979,sales,4089
E14000979,manual,2789
E14000979,elementary,4287
E14000980,N/A,54047
E14000980,management,7934
E14000980,professional,11157
E14000980,technical,7372
E14000980,admin,4871
E14000980,skilledTrade,6665
E14000980,service,4737
E14000980,sales,3388
E14000980,manual,3323
E14000980,elementary,4400
E14000981,N/A,58309
E14000981,management,6440
E14000981,professional,7081
E14000981,technical,5836
E14000981,admin,4490
E14000981,skilledTrade,5417
E14000981,service,4256
E14000981,sales,3329
E14000981,manual,3252
E14000981,elementary,4599
E14000982,N/A,56607
E14000982,management,3586
E14000982,professional,7161
E14000982,technical,4838
E14000982,admin,3969
E14000982,skilledTrade,4170
E14000982,service,4473
E14000982,sales,4611
E14000982,manual,3505
E14000982,elementary,4494
E14000983,N/A,54814
E14000983,management,10038
E14000983,professional,12704
E14000983,technical,8688
E14000983,admin,5633
E14000983,skilledTrade,5028
E14000983,service,4665
E14000983,sales,3417
E14000983,manual,2371
E14000983,elementary,3550
E14000984,N/A,52223
E14000984,management,7796
E14000984,professional,13406
E14000984,technical,7234
E14000984,admin,5617
E14000984,skilledTrade,5091
E14000984,service,4241
E14000984,sales,3290
E14000984,manual,2492
E14000984,elementary,3566
E14000985,N/A,51498
E14000985,management,7561
E14000985,professional,12966
E14000985,technical,6409
E14000985,admin,4890
E14000985,skilledTrade,3390
E14000985,service,2937
E14000985,sales,2431
E14000985,manual,1810
E14000985,elementary,2793
E14000986,N/A,50815
E14000986,management,6063
E14000986,professional,6829
E14000986,technical,5503
E14000986,admin,4859
E14000986,skilledTrade,5027
E14000986,service,3918
E14000986,sales,4035
E14000986,manual,4456
E14000986,elementary,6440
E14000987,N/A,47026
E14000987,management,9252
E14000987,professional,10080
E14000987,technical,6100
E14000987,admin,3594
E14000987,skilledTrade,3213
E14000987,service,2756
E14000987,sales,2666
E14000987,manual,1629
E14000987,elementary,2935
E14000988,N/A,63537
E14000988,management,7126
E14000988,professional,11605
E14000988,technical,7246
E14000988,admin,5245
E14000988,skilledTrade,6792
E14000988,service,7226
E14000988,sales,4163
E14000988,manual,3872
E14000988,elementary,5694
E14000989,N/A,55095
E14000989,management,4646
E14000989,professional,7079
E14000989,technical,5506
E14000989,admin,4136
E14000989,skilledTrade,4995
E14000989,service,5009
E14000989,sales,3805
E14000989,manual,5398
E14000989,elementary,6245
E14000990,N/A,56865
E14000990,management,7518
E14000990,professional,11236
E14000990,technical,7512
E14000990,admin,6768
E14000990,skilledTrade,5613
E14000990,service,4728
E14000990,sales,3760
E14000990,manual,3328
E14000990,elementary,4246
E14000991,N/A,53891
E14000991,management,9590
E14000991,professional,9792
E14000991,technical,6671
E14000991,admin,4313
E14000991,skilledTrade,6092
E14000991,service,4038
E14000991,sales,3198
E14000991,manual,2266
E14000991,elementary,4189
E14000992,N/A,53773
E14000992,management,5925
E14000992,professional,8910
E14000992,technical,7063
E14000992,admin,4395
E14000992,skilledTrade,4878
E14000992,service,4063
E14000992,sales,3499
E14000992,manual,4414
E14000992,elementary,5098
E14000993,N/A,54129
E14000993,management,7243
E14000993,professional,7622
E14000993,technical,5295
E14000993,admin,4011
E14000993,skilledTrade,7570
E14000993,service,4449
E14000993,sales,3216
E14000993,manual,3191
E14000993,elementary,4980
E14000994,N/A,46810
E14000994,management,6359
E14000994,professional,9453
E14000994,technical,6157
E14000994,admin,5261
E14000994,skilledTrade,5256
E14000994,service,3661
E14000994,sales,3157
E14000994,manual,2731
E14000994,elementary,3970
E14000995,N/A,67121
E14000995,management,6753
E14000995,professional,9509
E14000995,technical,6893
E14000995,admin,7288
E14000995,skilledTrade,6961
E14000995,service,5373
E14000995,sales,5598
E14000995,manual,6669
E14000995,elementary,9265
E14000996,N/A,56929
E14000996,management,6646
E14000996,professional,7317
E14000996,technical,5282
E14000996,admin,4224
E14000996,skilledTrade,7533
E14000996,service,4999
E14000996,sales,3938
E14000996,manual,3635
E14000996,elementary,5213
E14000997,N/A,55835
E14000997,management,9399
E14000997,professional,11136
E14000997,technical,7650
E14000997,admin,5180
E14000997,skilledTrade,5040
E14000997,service,3968
E14000997,sales,3183
E14000997,manual,2275
E14000997,elementary,3738
E14000998,N/A,44943
E14000998,management,10945
E14000998,professional,20709
E14000998,technical,12561
E14000998,admin,4386
E14000998,skilledTrade,2666
E14000998,service,3488
E14000998,sales,2627
E14000998,manual,1653
E14000998,elementary,3309
E14000999,N/A,58582
E14000999,management,5345
E14000999,professional,6283
E14000999,technical,4757
E14000999,admin,3704
E14000999,skilledTrade,5655
E14000999,service,6345
E14000999,sales,3846
E14000999,manual,3109
E14000999,elementary,5304
E14001000,N/A,57707
E14001000,management,5637
E14001000,professional,6710
E14001000,technical,4633
E14001000,admin,3758
E14001000,skilledTrade,8010
E14001000,service,5120
E14001000,sales,3307
E14001000,manual,2980
E14001000,elementary,4702
E14001001,N/A,50620
E14001001,management,5892
E14001001,professional,6301
E14001001,technical,4422
E14001001,admin,2922
E14001001,skilledTrade,5791
E14001001,service,3829
E14001001,sales,2851
E14001001,manual,1829
E14001001,elementary,3612
E14001002,N/A,72126
E14001002,management,6398
E14001002,professional,13341
E14001002,technical,9419
E14001002,admin,4912
E14001002,skilledTrade,6793
E14001002,service,6365
E14001002,sales,4868
E14001002,manual,3956
E14001002,elementary,11458
E14001003,N/A,54562
E14001003,management,6047
E14001003,professional,9545
E14001003,technical,5715
E14001003,admin,3551
E14001003,skilledTrade,5750
E14001003,service,4334
E14001003,sales,3526
E14001003,manual,2117
E14001003,elementary,4352
E14001004,N/A,53659
E14001004,management,9369
E14001004,professional,12236
E14001004,technical,7618
E14001004,admin,4589
E14001004,skilledTrade,4647
E14001004,service,4104
E14001004,sales,3357
E14001004,manual,1943
E14001004,elementary,3904
E14001005,N/A,58912
E14001005,management,12875
E14001005,professional,17720
E14001005,technical,10454
E14001005,admin,4451
E14001005,skilledTrade,3141
E14001005,service,3548
E14001005,sales,2539
E14001005,manual,1517
E14001005,elementary,2616
E14001006,N/A,54268
E14001006,management,5447
E14001006,professional,12361
E14001006,technical,6867
E14001006,admin,4791
E14001006,skilledTrade,3859
E14001006,service,3878
E14001006,sales,4036
E14001006,manual,2254
E14001006,elementary,3567
E14001007,N/A,58713
E14001007,management,6969
E14001007,professional,12434
E14001007,technical,7463
E14001007,admin,5651
E14001007,skilledTrade,5146
E14001007,service,4437
E14001007,sales,3507
E14001007,manual,3434
E14001007,elementary,4521
E14001008,N/A,50019
E14001008,management,9672
E14001008,professional,22941
E14001008,technical,13721
E14001008,admin,5030
E14001008,skilledTrade,3264
E14001008,service,4900
E14001008,sales,3523
E14001008,manual,2353
E14001008,elementary,6684
E14001009,N/A,54502
E14001009,management,4954
E14001009,professional,7247
E14001009,technical,5868
E14001009,admin,4281
E14001009,skilledTrade,4864
E14001009,service,4158
E14001009,sales,3655
E14001009,manual,4443
E14001009,elementary,6877
E14001010,N/A,49918
E14001010,management,3690
E14001010,professional,6321
E14001010,technical,5068
E14001010,admin,4251
E14001010,skilledTrade,4044
E14001010,service,4685
E14001010,sales,3625
E14001010,manual,2955
E14001010,elementary,3885
E14001011,N/A,59627
E14001011,management,3210
E14001011,professional,4743
E14001011,technical,3856
E14001011,admin,3686
E14001011,skilledTrade,5494
E14001011,service,4757
E14001011,sales,3776
E14001011,manual,4951
E14001011,elementary,6322
E14001012,N/A,63794
E14001012,management,3818
E14001012,professional,6672
E14001012,technical,4272
E14001012,admin,3782
E14001012,skilledTrade,4316
E14001012,service,4333
E14001012,sales,4007
E14001012,manual,4903
E14001012,elementary,6153
E14001013,N/A,59553
E14001013,management,7750
E14001013,professional,15457
E14001013,technical,10214
E14001013,admin,4472
E14001013,skilledTrade,5837
E14001013,service,4463
E14001013,sales,4116
E14001013,manual,3534
E14001013,elementary,7019
E14001014,N/A,47578
E14001014,management,3708
E14001014,professional,6025
E14001014,technical,4430
E14001014,admin,3539
E14001014,skilledTrade,3774
E14001014,service,4666
E14001014,sales,3171
E14001014,manual,2692
E14001014,elementary,3707
E14001015,N/A,62156
E14001015,management,10456
E14001015,professional,17210
E14001015,technical,10554
E14001015,admin,6178
E14001015,skilledTrade,6713
E14001015,service,5273
E14001015,sales,3896
E14001015,manual,3538
E14001015,elementary,5373
E14001016,N/A,61853
E14001016,management,3149
E14001016,professional,6423
E14001016,technical,4346
E14001016,admin,3668
E14001016,skilledTrade,4029
E14001016,service,4494
E14001016,sales,3664
E14001016,manual,4681
E14001016,elementary,7021
E14001017,N/A,50691
E14001017,management,5336
E14001017,professional,7867
E14001017,technical,5849
E14001017,admin,4732
E14001017,skilledTrade,4310
E14001017,service,4102
E14001017,sales,4154
E14001017,manual,3670
E14001017,elementary,6252
E14001018,N/A,57092
E14001018,management,8268
E14001018,professional,12987
E14001018,technical,8125
E14001018,admin,5281
E14001018,skilledTrade,4432
E14001018,service,4242
E14001018,sales,4349
E14001018,manual,3482
E14001018,elementary,5759
E14001019,N/A,52670
E14001019,management,7705
E14001019,professional,16021
E14001019,technical,7596
E14001019,admin,4123
E14001019,skilledTrade,4074
E14001019,service,3736
E14001019,sales,3327
E14001019,manual,2470
E14001019,elementary,4285
E14001020,N/A,49807
E14001020,management,3299
E14001020,professional,4743
E14001020,technical,3808
E14001020,admin,4286
E14001020,skilledTrade,3820
